http://data.gov.ro/dataset/12august2019,data_gov_ro.companies
http://data.gov.ro/dataset/06mai2019,data_gov_ro.companies
http://data.gov.ro/dataset/februarie2019,data_gov_ro.companies
http://data.gov.ro/dataset/noiembrie2018,data_gov_ro.companies
http://data.gov.ro/dataset/onrc31072018,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comertului-pana-la-data-de-30-aprilie-2018,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comertului-pana-la-data-de-31-ianuarie-2018,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comertului-pana-la-data-de-31-octombrie-2017,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comer-ului-pana-la-data-de-31-iulie-2017,data_gov_ro.companies
http://data.gov.ro/dataset/onrc,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comertului-pana-la-data-de-31-ianuarie-2017,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comertului-pana-la-data-de-31-octombrie-2016,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comertului-pana-la-data-de-29-iulie-2016,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comertului-pana-la-data-de-02-mai-2016,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comer-ului-pana-la-data-de-01-februarie-2016,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comertului-pana-la-data-de-16-noiembrie-2015,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-in-registrul-comertului-pana-la-data-de-31-07-2015,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comertului-pana-la-data-de-04-mai-2015,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comertului-pana-la-data-de-31-ianuarie-2015,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comertului-pana-la-data-de-21-octombrie-2013,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comertului-pana-la-data-de-03-februarie-2014,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comertului-pana-la-data-de-30-aprilie-2014,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comertului-pana-la-data-de-06-august-2014,data_gov_ro.companies
http://data.gov.ro/dataset/firme-inregistrate-la-registrul-comertului-pana-la-data-de-31-octombrie-2014,data_gov_ro.companies
